signatur;pdf_file_url;key;summary
21.5279;https://grosserrat.bs.ch/dokumente/100394/000000394087.pdf;000000394087.pdf;Weber hat eine schriftliche Anfrage gestellt, in der er betont, dass Bildung ideologiefrei sein muss. Er berichtet von Schülern, die sich über Schikane von linken Lehrern beschweren, weil sie nicht links denken. Weber fordert, dass linke Lehrer schweigen oder den Schuldienst verlassen sollen und kritisiert die Indoktrinierung von Schülern in Bezug auf Demokratiebildung und die Verächtlichmachung bürgerlicher Positionen.
21.5278;https://grosserrat.bs.ch/dokumente/100394/000000394086.pdf;000000394086.pdf;Eine Person hat eine schriftliche Anfrage gestellt, um zu klären, ob Regierungsräte in Basel kostenlos mit der Straßenbahn fahren dürfen und warum dies nicht auch für Grossräte gilt.
21.5275;https://grosserrat.bs.ch/dokumente/100394/000000394076.pdf;000000394076.pdf;In der Motion wird die Regierung aufgefordert, ein Unterstützungspaket für finanziell benachteiligte Personen während der Corona-Krise zu schnüren. Dieses Paket soll direkte Zahlungen, Mietzuschüsse und Hilfe bei der Schuldenregulierung umfassen. Ziel ist es, den Betroffenen finanzielle Entlastung zu bieten und ihre Existenzsicherung wiederherzustellen. Die Motion wurde mit 21.5275 .01 eingereicht und fordert eine rasche Behandlung dieses dringenden Anliegens.
21.5274;https://grosserrat.bs.ch/dokumente/100394/000000394075.pdf;000000394075.pdf;Der Regierungsrat wird gebeten, die Zahlen der Analyse der Docu Media GmbH aus den Jahren 2008-2012 und 2013-2017 zu bestätigen und die Gründe für die Verlängerung der Baubewilligungsverfahren zu nennen. Es wird nach der letzten Untersuchung des gesamten Prozesses gefragt und welche Handlungsfelder und Ziele daraus abgeleitet wurden. Es wird nach effizienzsteigernden Maßnahmen gefragt, um die Baubewilligungsverfahren zu beschleunigen, und ob die vorgegebenen kantonalen Fristen seit 2010 eingehalten wurden.
21.5272;https://grosserrat.bs.ch/dokumente/100394/000000394073.pdf;000000394073.pdf;Die Sterblichkeitsrate bei Covid-19-Infektionen beträgt laut einer Studie etwa 0,15%. Impfstoffe sind verfügbar und es wird die Frage gestellt, ob die aktuellen Maßnahmen zur Eindämmung der Pandemie noch verhältnismäßig sind. Die betroffenen Betriebe benötigen Perspektiven und Planungssicherheit, um ihre Existenz zu sichern und Arbeitsplätze zu erhalten.
21.5267;https://grosserrat.bs.ch/dokumente/100394/000000394068.pdf;000000394068.pdf;Der Regierungsrat plant den Abbau von über 500 Autoparkplätzen entlang von Tramschienen aus Sicherheitsgründen für Velofahrer. Dies führt jedoch zu existenziellen Schwierigkeiten für anliegende Geschäfte, da ihre Kundschaft auf Abstellmöglichkeiten angewiesen ist. Der Regierungsrat wird um Beantwortung von Fragen zur Bedeutung von Unternehmen, zur Berücksichtigung der Bedürfnisse von Unternehmen, zu Untersuchungen und Alternativen, zur Sicherheit von Velofahrern und zur Veröffentlichung einer detaillierten Parkplatzplanung gebeten.
21.5255;https://grosserrat.bs.ch/dokumente/100394/000000394056.pdf;000000394056.pdf;Der Regierungsrat prüft die Möglichkeit, das Basler Modell für Kulturschaffende zu erweitern, um rückwirkend und zukünftig Ausfallentschädigungen zu beantragen. Dadurch könnte auch eine Mitfinanzierung durch den Bund ermöglicht werden. Ziel ist es, den Kulturschaffenden eine angemessene Existenzsicherung zu ermöglichen und ihre finanzielle Situation zu verbessern. Weitere Massnahmen zur Verbesserung der Existenzsicherung und Ausfallentschädigung für Kulturschaffende in Basel werden ebenfalls geplant.
21.5254;https://grosserrat.bs.ch/dokumente/100394/000000394055.pdf;000000394055.pdf;In Basel-Stadt wurden bisher 27'686 Impfungen gegen Covid-19 durchgeführt, wobei Lehrpersonen keine Impfpriorität haben. Obwohl es in den letzten Wochen mehrere Covid-19-Fälle im Schulbereich gab, ist der Regierungsrat der Meinung, dass Lehrpersonen kein erhöhtes Risiko haben und ausreichend durch die aktuellen Schutzkonzepte geschützt sind. Die Regierung möchte nun die Ansteckungsquote von Covid-19 in der Gesamtbevölkerung des Kantons Basel-Stadt untersuchen und eine Erklärung für den Unterschied zu Baselland finden.
21.5252;https://grosserrat.bs.ch/dokumente/100394/000000394054.pdf;000000394054.pdf;Der Regierungspräsident des PD hat das Generalsekretariat neu besetzt, wobei zwei Personen eingestellt und der bisherige Generalsekretär degradiert wurde. Dadurch erhöht sich der Headcount des PD um 160 Stellenprozente. Die Anstellung der neuen Generalsekretäre wird als Verpolitisierung einer Stabsfunktion angesehen und es wird kritisiert, dass die Stelle nicht ausgeschrieben wurde. Das Parlament hat bereits in der Vergangenheit die Ausschreibung von Kaderstellen gefordert. Der Interpellant stellt dem Regierungsrat Fragen zur Besetzung der Stelle des Generalsekretärs, zur Vergleichbarkeit mit persönlichen Mitarbeitern von Bundesräten, zur Nicht-Ausschreibung der Stelle und zur Mitgliedschaft in einer rotgrünen Partei als Voraussetzung für Kader-Anstellungen im Präsidialdepartement. Der Regierungspräsident gibt an, dass ein externes Assessment für die beiden neuen Generalsekretäre durchgeführt wurde, und der Interpellant möchte weitere Informationen dazu. Es wird auch nach dem Zeitpunkt des Assessments, dem Ort und der Einvernehmlichkeit der Degradierung des bisherigen Stelleninhabers gefragt. Weitere Fragen betreffen die Zusammenarbeit mit anderen Departementen, die Auswirkungen der Umstrukturierung auf die Mitarbeiter des Generalsekretariats, die Qualifikationen der neuen Führungspersonen und Maßnahmen zur Verbesserung der Kommunikation und Zusammenarbeit im PD.
21.5249;https://grosserrat.bs.ch/dokumente/100394/000000394051.pdf;000000394051.pdf;Die Interpellation Nr. 40 befasst sich mit der Verschmutzung der Stadt Basel. Bewohner beschweren sich über unsachgemäße Entsorgung von Müll, vermüllte Parks und die zunehmende Anzahl von Schutzmasken auf öffentlichen Flächen. Die Interpellantin stellt dem Regierungsrat Fragen zur Sonderentsorgung während der Feiertage, der Weiterleitung von Beschwerden und der Prävention von Müll durch Bildung in Schulen. Sie fragt auch nach der Anzahl der Abfallkontrolleure, Bußgeldern bei Littering-Verstößen und den Maßnahmen der Regierung zur Sauberkeit der Stadt.
21.5247;https://grosserrat.bs.ch/dokumente/100394/000000394026.pdf;000000394026.pdf;Die Arbeitslosigkeit bei Personen über 50 Jahren nimmt zu und es ist schwierig für sie, eine neue Stelle zu finden. Die national anerkannte Problematik wird jedoch nicht ausreichend gelöst und die Überbrückungsrente greift erst ab dem 60. Lebensjahr. Es werden Informationen zum kantonalen Engagement bezüglich dieser Problematik angefragt, wie zum Beispiel die Anzahl der Stellenbesetzungen von Personen über 50 Jahren, ob es Zielwerte für die Einstellung dieser Personen gibt und ob diese erreicht werden. Es wird auch gefragt, was der Kanton Basel-Stadt tut, um diesem Problem entgegenzuwirken.
21.5238;https://grosserrat.bs.ch/dokumente/100394/000000394009.pdf;000000394009.pdf;Die Corona-Pandemie hat bestehende Ungleichheiten zwischen Frauen und Männern verstärkt. Frauen waren stärker von Arbeitsplatzverlusten betroffen und trugen eine größere Last bei unbezahlter Haus- und Betreuungsarbeit. Der Anteil von Frauen in Führungspositionen ist gesunken und häusliche Gewalt hat zugenommen. Die Regierung von Basel-Stadt wird gebeten, Fragen zur Vertretung von Frauen und marginalisierten Gruppen in Entscheidungsgremien zu beantworten und Maßnahmen zur Förderung der Gleichstellung zu ergreifen. Es wird auch nach Unterschieden bei der Inanspruchnahme von Unterstützungsgeldern und der Auswirkung der Krise auf Kulturschaffende und unbezahlte Arbeit gefragt.
21.5234;https://grosserrat.bs.ch/dokumente/100393/000000393901.pdf;000000393901.pdf;Die Stadt Basel plant, Ladestationen für Elektroautos in der Blauen Zone und in Parkhäusern zu installieren, um den motorisierten Individualverkehr zu reduzieren und die Infrastruktur für einen klimaneutralen Verkehr aufzubauen. Die Kosten für staatliche Parkhaus-Ladestationen werden auf rund 20 Millionen Franken geschätzt, während private Parkhaus-Ladestationen weitere 10 Millionen Franken kosten werden. Die Finanzierung soll durch den Energieförderfonds erfolgen, der durch einen Zuschlag für Elektrifizierung gespeist wird. Der Grosse Rat wird gebeten, einen Ratschlag zur Umsetzung und Finanzierung dieser Ladestationen zu erstellen.
21.5232;https://grosserrat.bs.ch/dokumente/100393/000000393898.pdf;000000393898.pdf;Im Kanton Basel-Stadt gibt es verschiedene politische Prozesse, die das Bau- und Planungsgesetz beeinflussen und das Bauen im Bestand betreffen. Es werden Maßnahmen zur Vereinfachung des Baubewilligungsverfahrens gefordert, um ökologisch und raumplanerisch sinnvolle Sanierungen und Erneuerungen bei bestehenden Gebäuden zu fördern. Die Aufstockung von bestehenden Gebäuden wird als umweltfreundliche und kostengünstige Möglichkeit angesehen, bezahlbaren Wohnraum zu schaffen und den kulturhistorischen Wert von Mehrfamilienhäusern zu erhalten. Der Regierungsrat wird gebeten, Maßnahmen zur Förderung der baulichen Verdichtung im Bestand zu prüfen und zu berichten, einschließlich Anreizen wie Nutzungsboni und finanziellen Subventionen.
21.5219;https://grosserrat.bs.ch/dokumente/100393/000000393880.pdf;000000393880.pdf;"Die IWB bietet die App ""Enerjoy"" zur Messung des CO2-Fußabdrucks an, jedoch sind in der Gratisversion nur Basisfunktionen verfügbar. Um das volle Trackingpotenzial nutzen zu können, müssen Nutzer eine kostenpflichtige Mitgliedschaft erwerben. Die Unterzeichnenden fordern den Regierungsrat auf, zu prüfen, ob die IWB alle Kategorien zur Messung des CO2-Fußabdrucks kostenlos zur Verfügung stellen kann."
21.5214;https://grosserrat.bs.ch/dokumente/100393/000000393830.pdf;000000393830.pdf;Eric Weber und seine Wähler fühlen sich benachteiligt, da sie keine Möglichkeit haben, ihre Stimme abzugeben, wenn das Wahlcouvert im Müll gelandet ist. Es wird nachgefragt, warum Weber und seine Wähler keine Vollmacht und ein neues Wahlcouvert erhalten haben und wie generell mit Personen umgegangen wird, die nicht persönlich vorbeikommen können, wenn das Couvert verloren ist. Weber sieht hier eine Ungleichbehandlung, die ihn als Grossrat und Präsident betrifft.
21.5213;https://grosserrat.bs.ch/dokumente/100393/000000393829.pdf;000000393829.pdf;Der Bahnhofplatz wurde mit einem großen grünen Kreide-Herz verschönert und es fanden weitere Aktionen in den Quartieren statt. Plakate der Grünen wurden im Kreuzungsbereich aufgehängt, jedoch von einigen Baslern abgenommen. Es wird die Frage aufgeworfen, ob das Zeichnen eines großen Kreide-Herzens auf öffentlichem Grund erlaubt ist, ob alle Parteien ihre Wahlwerbung aufmalen dürfen und ob private Wahlplakate einfach in der Stadt aufgehängt werden dürfen, auch an vielbefahrenen Kreuzungen.
21.5211;https://grosserrat.bs.ch/dokumente/100393/000000393826.pdf;000000393826.pdf;hat schriftliche Anfrage gestellt für Schutzprogramm für Mitarbeiter vor Gewalt und Angriffen, Schulungen zur Gewaltprävention und Leitfaden für Umgang mit Gewaltvorfällen, auch an Grossräte aushändigen.
21.5216;https://grosserrat.bs.ch/dokumente/100393/000000393811.pdf;000000393811.pdf;Die Motion fordert die Nutzung von angrenzenden Parkplätzen als Außenbewirtungsflächen für Restaurants zur COVID-Prävention. Es wird darum gebeten, zu prüfen, ob dies möglich ist und wie es beantragt werden kann. Zudem sollen Bedingungen für die Betreiber festgelegt und Maßnahmen zur sicheren Nutzung des Straßenraums definiert werden.
21.5215;https://grosserrat.bs.ch/dokumente/100393/000000393810.pdf;000000393810.pdf;Die Zusammenfassung des Geschäfts lautet: Es sollen Maßnahmen ergriffen werden, um die Sicherheit und den freien Durchgang auf dem Trottoir zu gewährleisten. Die zuständigen Behörden sollen die Umsetzung erleichtern und ein einfaches Bewilligungsverfahren vorsehen. Diese Übergangsmassnahmen gelten bis zum 31. Oktober 2021.
21.5189;https://grosserrat.bs.ch/dokumente/100393/000000393799.pdf;000000393799.pdf;Die Basler Bevölkerung wird seit Monaten von ausländischen Bettlern belästigt. Der Regierungsrat hat Geld für Gratis-Übernachtungsangebote für Roma-Bettler ausgegeben. Die Kosten für die rumänischen Bettlergruppen müssen beziffert werden. Die Interpellantin stellt Fragen zur Entsorgung von Fäkalien in Parkanlagen und den damit verbundenen Kosten für die Stadtreinigung. Außerdem wird auf die finanziellen Schwierigkeiten des Basler Gastrogewerbes aufgrund der Covid-19-Maßnahmen hingewiesen, die durch den Unrat, verursacht von den Roma-Bettlern, verstärkt werden. Es gibt keine Einnahmen. Betriebe, die ab September 2020 eröffnet wurden, erhalten keinen Überbrückungskredit. Die Interpellantin fragt den Regierungsrat, ob er sich der hohen Kosten bewusst ist, die Restaurantbesitzer aus eigener Tasche für die Entsorgung von Müll bezahlen müssen. Sie fragt auch, ob der Regierungsrat bereit ist, die betroffenen Gastronomen zu entschädigen und die tägliche Reinigung der Fäkalien zur Aufgabe der Stadtreinigung zu machen. Wenn der Regierungsrat nicht bereit ist, die Gastronomiebetriebe zu unterstützen, möchte die Interpellantin wissen, warum nicht. Außerdem möchte sie wissen, welche Maßnahmen der Regierungsrat ergreift, um diesen unhaltbaren Zuständen ein Ende zu setzen. Das Härtefall-Paket des Kantons Basel-Stadt unterstützt nur Betriebe, die vor dem 1. September 2020 eröffnet wurden. Die Interpellantin fragt, warum der Regierungsrat alle nach dem 1. September 2020 eröffneten Betriebe benachteiligt, obwohl diese ihre Eröffnung bereits vor dem ersten Lockdown angekündigt hatten. Hundehalter zahlen eine Hundesteuer und sind verpflichtet, den Hundekot aufzunehmen und in den Abfall zu werfen. Die Interpellantin fragt den Regierungsrat, wie oft Romas für das Erledigen ihrer Notdurft und das Liegenlassen von Müll gebüsst wurden. Wenn keine Bussen ausgestellt wurden, möchte sie wissen, warum Hundehalter bestraft werden, Romas jedoch nicht. Wenn Bussen ausgestellt wurden, möchte sie wissen, wie viele bezahlt wurden und wie das Inkasso abläuft. Sie fragt auch, wie hoch die Einnahmen von Sommer 2020 bis heute sind und ob der Regierungsrat bereit ist, die Hundesteuern für 2021 bis zur Aufhebung des Bettelverbots zu erlassen oder rückwirkend zu entschädigen. Seit Sommer 2020 wurden Bürgerinnen und Bürger im ÖV kontrolliert, gebüsst und registriert. Es wird gefragt, warum Nicht-Bettelnde und Nicht-Romas bevorzugt behandelt werden. Es wird gefragt, ob der Regierungsrat bereit ist, den ÖV für alle Bevölkerungsgruppen kostenlos anzubieten. Es wird gefragt, wie viele der 17 Personen, die ein Zugticket und Geld erhalten haben, tatsächlich den Zug genommen haben. Es wird gefragt, wie sichergestellt werden kann, dass diese Personen nicht weiterhin auf Kosten der Steuerzahler unterhalten werden. Es wird gefragt, welche Sonderregelungen den Romas gegenüber anderen EU-Bürgern gewährt wurden und warum diese erstellt wurden. Es wird gefragt, wie hoch die Kosten für die Romas seit Sommer 2020 waren und um eine detaillierte Aufstellung der Ausgaben gebeten.
21.5184;https://grosserrat.bs.ch/dokumente/100393/000000393794.pdf;000000393794.pdf;Das Bau- und Verkehrsdepartement plant eine Paketablage am Claraplatz, was jedoch bedeutet, dass ein Ort, an dem sich prekarisierte Menschen treffen, aufgegeben werden muss. Der Interpellant fordert den Regierungsrat auf, alternative Standorte zu prüfen und Fragen zur Entscheidung, zur Unterstützung des Projekts und zur Bereitstellung eines alternativen Treffpunkts für prekarisierte Menschen zu beantworten. Der Regierungsrat erkennt das Bedürfnis nach Begegnungs- und Treffpunkten für prekarisierte Personen an, insbesondere in Zeiten der Corona-Maßnahmen, und diskutiert über die Gestaltung solcher Plätze in der Stadt.
21.5183;https://grosserrat.bs.ch/dokumente/100393/000000393793.pdf;000000393793.pdf;Das Industrieareal Klybeck in Basel soll zukünftig auch für Wohnnutzungen genutzt werden, jedoch gibt es bisher keine rechtsverbindliche Umzonung. Der Regierungsrat möchte zusätzlichen Wohnraum schaffen, insbesondere bezahlbaren Wohnraum. Es gibt eine Initiative, die fordert, dass mindestens 50 Prozent der Fläche pro Bebauungsplan dauerhaft zu Kostenmiete vermietet werden müssen. Der Regierungsrat plant, die Definition von preisgünstigem Wohnraum zu überarbeiten, um sicherzustellen, dass dieser langfristig verfügbar ist. Es ist unklar, wie der Regierungsrat die politische Entscheidungsfindung bezüglich des Bebauungsplans gestalten möchte.
21.5121;https://grosserrat.bs.ch/dokumente/100393/000000393763.pdf;000000393763.pdf;Der ehemalige Grossrat Weber fragt, ob zwei Mitarbeiter entlassen wurden, nachdem er abgewählt wurde. Die BZ Basel bestätigt, dass tatsächlich zwei Mitarbeiter weniger beschäftigt sind, was zu weniger Anfragen an die Regierung führt. Weber ist traurig über seine Abwahl, aber will nicht aufgeben und stellt nun Fragen, wie er als Journalist und ehemaliger Grossrat weiterhin Anfragen an die Regierung stellen kann.
21.512;https://grosserrat.bs.ch/dokumente/100393/000000393762.pdf;000000393762.pdf;hat eine schriftliche Anfrage bezüglich der offenen WC-Fenster beim RAV in Basel gestellt, die als diskriminierend für Männer angesehen werden. Die Pissoirs stehen in einem 90-Grad-Winkel zu den offenen Fenstern, was Einblick in die Toilettenaktivitäten ermöglicht. Es wird vorgeschlagen, die Fenster zu schließen oder mit einem Vorhang zu bedecken, um die Privatsphäre der Nutzer zu schützen.
21.5117;https://grosserrat.bs.ch/dokumente/100393/000000393760.pdf;000000393760.pdf;Eine schriftliche Anfrage wurde gestellt, um die Anzahl der täglichen Grenzgänger nach Basel zu ermitteln. Es wird nach der Anzahl der Grenzgänger aus Frankreich und Deutschland sowie nach Grenzgängern aus anderen Ländern, die mit dem Flugzeug anreisen, gefragt.
21.5114;https://grosserrat.bs.ch/dokumente/100393/000000393757.pdf;000000393757.pdf;Frau Ackermann wird den Schlüssel an Herrn Jans im Präsidentenpalast übergeben. Es wird nach den genauen Terminen für den letzten Arbeitstag von Frau Ackermann und den ersten Arbeitstag von Herrn Jans gefragt. Es wird auch gefragt, ob Herr Jans vor seinem Amtsantritt geschult wird und ob er im Dezember 2020 oder Januar 2021 anwesend sein wird und dafür bezahlt wird. Eric Weber.
21.5168;https://grosserrat.bs.ch/dokumente/100393/000000393755.pdf;000000393755.pdf;Eric Weber hat eine schriftliche Anfrage zur Hilfe für Handy-Teenager gestellt. Er ist selbst ein Handy-Teenager und erkennt, dass dies ungesund ist. Er möchte wissen, wo sich Handy-Teenager und Erwachsene hinwenden können, wenn sie zu viel Zeit am Handy verbringen, und wie er andere Grossräte auf seinem Handy blockieren kann.
21.5166;https://grosserrat.bs.ch/dokumente/100393/000000393753.pdf;000000393753.pdf;Eine Person hat eine schriftliche Anfrage gestellt, um Informationen über die Zugänglichkeit von Kantinen im Kanton Basel für Grossräte zu erhalten. Es wird auch geklärt, ob sie dort vergünstigte Preise erhalten können.
21.5173;https://grosserrat.bs.ch/dokumente/100393/000000393750.pdf;000000393750.pdf;Es wurde eine rechtsverbindliche Bewilligung für Leuchtreklamen von der zuständigen Behörde erteilt, jedoch sind die Anwohner davon gestört. Es wird diskutiert, wie die Genehmigung solcher Reklamen geregelt werden soll, um die Belange der Anwohner zu berücksichtigen.
21.5163;https://grosserrat.bs.ch/dokumente/100393/000000393748.pdf;000000393748.pdf;Deutschland möchte Informationen von den Behörden einholen, um sicherzustellen, dass Basel nicht von der Eisenbahn in Europa abgehängt wird. Es wird gefragt, ob der geplante Zug von Amsterdam nach Rom über Basel fahren wird und welche Städte mit dem neuen TEE-Konzept verbunden werden sollen. Zudem wird nach den geplanten Fahrzeiten, den notwendigen Infrastrukturmaßnahmen und der Finanzierung des neuen Deutschland-Takts und des TEE-Konzepts gefragt. Es besteht die Sorge, dass Basel über Frankreich oder über Stuttgart-Zürich umfahren wird und somit benachteiligt wird.
21.5161;https://grosserrat.bs.ch/dokumente/100393/000000393746.pdf;000000393746.pdf;Eric setzt sich für seine Wähler ein und möchte ihnen Hoffnung geben. Er bittet die Regierung um Antworten auf verschiedene Fragen zur seelischen Hilfe und schlägt vor, ein Sorgen-Telefon einzurichten. Er fragt auch, warum das Weihnachts-Buch im Rathaus nicht ausgewertet wird und ob es trotz Corona weiterhin aufgelegt wird.
21.5152;https://grosserrat.bs.ch/dokumente/100393/000000393739.pdf;000000393739.pdf;Eine genehmigte Nazi Frei Demo in Basel verursachte erhebliche Schäden an Gebäuden und der Mittleren Brücke. Der tatsächliche Schaden betrug über Fr. 500'000, während Baschi Dür r den Schaden auf Fr. 30'000 schätzte. Die Stadt musste Handwerker beauftragen, um die Schäden zu beheben, und es wird nach den Kosten für die Reinigungsarbeiten gefragt, die von der Stadt übernommen wurden, sowie nach der Bewilligung einer Demo zu einer gewalttätigen Zeit.
21.515;https://grosserrat.bs.ch/dokumente/100393/000000393737.pdf;000000393737.pdf;Der Absender hat Angst vor einer Zwangseinweisung und hat den Sozialdienst Basel telefonisch kontaktiert. Er hat eine E-Mail an einen Grossrat geschrieben, in der er dessen verstorbenen Vater kritisiert, der falsche Informationen über ihn verbreitet hat. Der Absender stellt Fragen zum Vorgehen des Sozialdienstes, zur Freiwilligkeit des Gesprächs und zu den Befugnissen des Sozialdienstes, sowie nach den Ergebnissen vergangener Gespräche.
21.5142;https://grosserrat.bs.ch/dokumente/100393/000000393730.pdf;000000393730.pdf;In Basel ist es nicht erlaubt, Menschen in Kirchen zu beherbergen. Es stellt sich die Frage nach den rechtlichen Konsequenzen, wenn jemand eine Kirche als Wohnanschrift angibt und ob es Möglichkeiten gibt, diese Praxis zu unterbinden oder zu ändern.
21.5136;https://grosserrat.bs.ch/dokumente/100393/000000393725.pdf;000000393725.pdf;Im Jahr 2004 wurde der Autor von einem Mitarbeiter des Einwohnermeldeamts nach seinem Hotelaufenthalt gefragt, obwohl dies nichts mit seinem Besuch zu tun hatte. Der Autor fragt sich, ob die Daten des Einwohnermeldeamts geschützt sind und ob Mitarbeiter ohne Grund in den Daten herumschnüffeln können. Zudem fragt er, ob man bei einem Hotelaufenthalt in Basel den Namen angeben muss oder ob man bar bezahlen kann, ohne den Namen anzugeben.
21.5135;https://grosserrat.bs.ch/dokumente/100393/000000393724.pdf;000000393724.pdf;Eine Person hat seit 20 Jahren ein Zimmer vermietet und fragt, ob die Mieteinnahmen steuerpflichtig sind. Es wird nach Freigrenzen für die Mieteinnahmen gefragt und ob es vor 20 Jahren eine Regelung gab, die besagte, dass Mieteinnahmen von 800 Franken pro Monat nicht angegeben werden müssen.
21.5134;https://grosserrat.bs.ch/dokumente/100393/000000393723.pdf;000000393723.pdf;"untersucht in seinem Buch ""Haus verkaufen oder verschenken?"" diese Fragen und gibt praktische Tipps, wie man sein Vermögen schützen kann. Er zeigt auf, dass es alternative Finanzierungsmöglichkeiten für die Pflegeheimkosten gibt und erläutert die rechtlichen Rahmenbedingungen für Schenkungen. Das Buch bietet somit eine wertvolle Orientierung für Menschen, die sich mit dem Gedanken an einen Heimaufenthalt auseinandersetzen und ihre finanzielle Zukunft und die ihrer Kinder sichern möchten."
21.5133;https://grosserrat.bs.ch/dokumente/100393/000000393722.pdf;000000393722.pdf;Es wurde eine schriftliche Anfrage gestellt, um Informationen über die rechtliche Anerkennung des Konkubinats in Basel zu erhalten. Die Frage betrifft den Zeitpunkt, ab dem eine Partnerschaft als Konkubinat gilt, sowie eine mögliche Frist für die Trennung.
21.5128;https://grosserrat.bs.ch/dokumente/100393/000000393717.pdf;000000393717.pdf;Weber fragt nach der Anzahl der zu spät eingegangenen Wahlzettel beim zweiten Wahlgang für den Regierungsrat in Basel. Er vermutet, dass viele Wahlzettel aufgrund verspäteter Versendung erst nach dem 28. November beim Kanton eingetroffen sind. Weber möchte wissen, ob es Unterschiede zwischen den Regierungsrats- und Grossratswahlen gibt und wie viele Wahlzettel nach dem 28. November und nach dem 29. Oktober zu spät ankamen.
21.5126;https://grosserrat.bs.ch/dokumente/100393/000000393715.pdf;000000393715.pdf;Die Basler Kantonalbank lehnt die Kontoeröffnung von Eric Weber ab, da sie befürchtet, dass er das Konto als Spendenkonto nutzen könnte. Weber betont, dass er seit 2012 keine Spenden mehr erhalten hat und das Konto nur für seinen Lohn nutzen möchte. Es wird diskutiert, ob die Bank ihm die Kontoeröffnung verbieten kann.
21.5109;https://grosserrat.bs.ch/dokumente/100393/000000393708.pdf;000000393708.pdf;Die Basler Sozialhilfebehörden könnten Abtretungserklärungen verwenden, um Schulden von Sozialhilfeempfängern durch Zugriff auf deren Altersguthaben zu begleichen. Es wird gefragt, ob dies auch in Basel-Stadt praktiziert wird und wie viele Fälle es in den letzten fünf Jahren gab. Die Regierung wird gebeten, ihre Praxis zu begründen und mögliche Anpassungen zu erläutern. Es wird auch nach der Einschätzung der Regierung zur Praxis in Basel-Stadt im Vergleich zur Schweiz gefragt und ob Basel sich für eine Vereinheitlichung in der ganzen Schweiz einsetzen will.
21.5104;https://grosserrat.bs.ch/dokumente/100393/000000393705.pdf;000000393705.pdf;Die Unterzeichnenden Ursula Lüthi und Riehen und Bettingen fordern eine verbesserte Kommunikation zwischen dem Grossen Rat und den Landgemeinden, indem die grossrätlichen Kommissionen die kommunalen Behörden direkt anhören sollen. Sie möchten, dass diese frühere Praxis wieder aufgenommen wird und bitten das Büro des Grossen Rates, zu prüfen und zu berichten, wie dieses Anliegen umgesetzt werden kann.
21.5103;https://grosserrat.bs.ch/dokumente/100393/000000393704.pdf;000000393704.pdf;Die Parkplatzsituation am Universitäts-Kinderspital beider Basel (UKBB) ist unzureichend und es besteht dringender Bedarf an neuen Parkplätzen aufgrund des Wachstums des UKBB und des geplanten Neubaus der ETH Zürich in der Nähe. Der Regierungsrat wird gebeten, den Bedarf für ein neues Parkhaus zu prüfen und zu berichten. Es wird nach Alternativen zum neuen Parkhaus gesucht und diskutiert, ob möglichst viele Parkplätze unterirdisch angelegt werden sollten. Jeremy Stephenson, Joël Thüring, Lukas Faesch, Lydia Isler-Christ, Balz Herter, François Bocherens und Luca Urgese sind an der Diskussion beteiligt.
21.5108;https://grosserrat.bs.ch/dokumente/100393/000000393635.pdf;000000393635.pdf;Seit dem Aufheben des Bettelverbots in Basel-Stadt sind vermehrt Bettler mit Hunden zu sehen. Eine Petition fordert ein Verbot des Bettelns mit Hunden, da diese oft aus dubiosen Vermehrungsstationen stammen und ruhiggestellt werden. Die Regierung wird um Beantwortung folgender Fragen gebeten: Werden Hunde von Bettlern kontrolliert und welche Amtsstelle führt die Kontrollen durch? Werden die Hunde ordnungsgemäß in die Schweiz eingeführt und sind sie registriert und gechipt? Sind die Hunde der Bettler haftpflichtversichert und bezahlen die Bettler die Hundesteuer? Ist der gezielte Einsatz von Hunden zur Erhöhung der Einnahmen bewilligungspflichtig und welche Kriterien müssen erfüllt sein, um eine solche Bewilligung zu erhalten?
21.5063;https://grosserrat.bs.ch/dokumente/100393/000000393556.pdf;000000393556.pdf;Basel-Stadt hat Schwierigkeiten, die Bildungsziele des Harmos-Konkordates zu erreichen und die Leistung der Schülerinnen und Schüler zu verbessern. Insbesondere in Mathematik gibt es deutliche Unterschiede zwischen den Schultypen und Mädchen haben im Vergleich zu Jungen schlechtere Leistungen. Die soziale Herkunft beeinflusst den Schulerfolg stärker als in anderen Kantonen. Um die Situation zu verbessern, hat Baselland ein Programm zur Stärkung der Schülerkompetenzen eingeführt und plant, die digitale Medienkompetenz der Lehrpersonen zu fördern. Der Interpellant stellt Fragen zur Ursachenforschung, Gender Gap, sozialer Herkunft, bereits ergriffenen Maßnahmen und erwarteten Verbesserungen.
21.5062;https://grosserrat.bs.ch/dokumente/100393/000000393555.pdf;000000393555.pdf;"Am 13. Januar fand eine Online-Infoveranstaltung zum geplanten ""Tschudiparking"" statt, bei der rund 400 Personen teilnahmen. Die Teilnehmer konnten nur per Chat Fragen stellen, die schriftlich beantwortet werden sollten. Allerdings wurden nur 17 Fragen vom Stadtteilsekretariat und sechs Fragen von anderen Behörden beantwortet, was zu Unzufriedenheit führte. Es wird nun hinterfragt, ob politisch unliebsame Fragen bewusst weggelassen wurden und wie der Regierungsrat den Umgang mit den Fragen bewertet."
