signatur;pdf_file_url;key;summary
20.5265;https://grosserrat.bs.ch/dokumente/100392/000000392199.pdf;000000392199.pdf;Die aktuelle Beschwerdestelle im Justiz- und Sicherheitsdepartement erfüllt diese Anforderungen nicht und hat in den letzten Jahren nur zwei Beschwerden erhalten. Eine unabhängige Beschwerdestelle ist notwendig, um Opfern von Polizeigewalt und Rassismus eine wirksame Anlaufstelle zu bieten und die Glaubwürdigkeit der Kantonspolizei und des Regierungsrats zu stärken. Die Unterzeichnenden fordern den Regierungsrat auf, eine unabhängige Beschwerdestelle in einem anderen Departement zu schaffen, die Beschwerden im Zusammenhang mit Polizeieinsätzen entgegennimmt, untersucht und den Beschwerdeführern Parteirechte gewährt.
20.5264;https://grosserrat.bs.ch/dokumente/100392/000000392198.pdf;000000392198.pdf;Basel könnte als Veranstaltungsort für internationale Erfahrungsaustausch-Veranstaltungen, Kongresse und Messen dienen, bei denen verschiedene Aspekte der Bewältigung der Corona-Pandemie diskutiert werden. Die Stadt verfügt über renommierte Institutionen, die über Fachkenntnisse verfügen, die für den Austausch von Lehren aus der Krise relevant sind. Die virtuelle Aufbereitung der Themen könnte positive Auswirkungen auf das Image der Schweiz und Basel haben. Der Regierungsrat wird gebeten, die Möglichkeit solcher Veranstaltungen zu prüfen und die Inhalte mit den Verantwortlichen des Bundes, der Wissenschaft und der Industrie zu definieren. Es wird auch untersucht, ob Basel durch die Aufarbeitung der Pandemie-Bewältigung als Pharma-Standort und Zentrum für Life-Science und Gesellschaftswissenschaften bekannter werden kann. Weitere Möglichkeiten zur Verfügungstellung von Erkenntnissen aus der Krisenbewältigung werden ebenfalls untersucht.
20.5257;https://grosserrat.bs.ch/dokumente/100392/000000392164.pdf;000000392164.pdf;Die Antragstellerin stellt mehrere Fragen zur Einsatzstrategie der Polizei bei Demonstrationen. Sie möchte wissen, warum die Polizei manchmal hart durchgreift und andere Male die Demonstration toleriert. Sie stellt auch Fragen zur Verhältnismäßigkeit des Vorgehens der Polizei und zum Umgang mit sexueller Belästigung und sexistischem Verhalten von Polizisten.
20.5253;https://grosserrat.bs.ch/dokumente/100392/000000392161.pdf;000000392161.pdf;Die Unterzeichnenden fordern den Regierungsrat auf, zu prüfen und zu berichten, ob er bereit ist, E-Bikes in den Langen Erlen auf die offizielle Veloroute (R 2) zwischen dem Tierpark Langen Erlen und dem Naturbad Riehen zu beschränken. Der Regierungsrat wird gefragt, ob er bereit ist, die Verkehrssignale in den Langen Erlen anzupassen, um den rechtsufrigen Dammweg auch für Fahrräder ohne Motor befahrbar zu machen. Es werden mehrere Personen genannt, die diese Frage stellen.
20.5254;https://grosserrat.bs.ch/dokumente/100392/000000392159.pdf;000000392159.pdf;Die Unterzeichner bitten den Regierungsrat, die Auswirkungen des Ausbaus der S6 durch Riehen zu prüfen und eine Untertunnelung der Strecke in Erwägung zu ziehen. Der Ausbau der S6 wird zu Einschränkungen im Dorfkern führen und die Lärmbelastung erhöhen. Die Unterzeichner fragen, ob der Regierungsrat eine solche Planung unterstützen und sich finanziell beteiligen kann.
20.5251;https://grosserrat.bs.ch/dokumente/100392/000000392157.pdf;000000392157.pdf;"Der Artikel fragt nach den gemeinsamen Schutzkonzepten für ""Mischstandorte"" und wie die Berufsschulen und ihre Lehr- und Fachpersonen in die Entwicklung, Umsetzung und Evaluation dieser Konzepte eingebunden sind. Er untersucht auch, wie sich die Situation der Berufsschulen von den Gymnasien und der FMS unterscheidet."
20.5247;https://grosserrat.bs.ch/dokumente/100392/000000392145.pdf;000000392145.pdf;Der Nationalrat plant eine Flugticketabgabe auf Schweizer Flughäfen, was Auswirkungen auf den Euro Airport (EAP) hat. Die einseitige Einführung der Abgabe am EAP würde zu massiven Preisdifferenzen führen und dazu führen, dass Airlines unter französischen Flugrechten fliegen. Dies würde die Position der Schweiz am Flughafen schwächen. Der Kassationshof in Paris hat zudem das Arbeitsrechtsabkommen am Flughafen Basel-Mulhouse ausgehebelt, was die Position der Schweiz weiter schwächt. Die Regierung soll Maßnahmen ergreifen, um Wettbewerbsverzerrungen zu verhindern und die schweizerischen Interessen zu wahren.
20.5242;https://grosserrat.bs.ch/dokumente/100392/000000392074.pdf;000000392074.pdf;"Eine Petition in Basel fordert die Einführung von ""Rundum-Grün"" und diagonalen Überquerungen an Ampelkreuzungen, um Unfälle mit Fußgängern zu reduzieren. Andere europäische Städte haben bereits positive Erfahrungen damit gemacht. Die Petition wird von verschiedenen Personen und Organisationen unterstützt."
20.5241;https://grosserrat.bs.ch/dokumente/100392/000000392073.pdf;000000392073.pdf;Im Jahr 2019 wurde eine schriftliche Anfrage bezüglich regionaler Musik in Telefonwarteschleifen eingereicht. Es wurde vorgeschlagen, lokale Musik in Zusammenarbeit mit regionalen Institutionen zu verwenden. Das Anliegen wurde jedoch abgelehnt. Angesichts der Auswirkungen der COVID-19-Krise auf die Kunst- und Kulturszene wird das Anliegen erneut zur Wertschätzung und Stärkung der regionalen Kulturszene vorgebracht. Sebastian Kölliker.
20.5239;https://grosserrat.bs.ch/dokumente/100392/000000392071.pdf;000000392071.pdf;, die Leiterin des Amtes für Umwelt und Energie, betont die Wichtigkeit einer Zusammenarbeit zwischen dem Kanton und den Carsharing-Betreibern, um eine nachhaltige und effiziente Mobilität zu fördern. Es wird angestrebt, dass die Fahrzeuge des kantonalen Fuhrparks in das bestehende Carsharing-Angebot integriert werden, um die Nutzung von öffentlichen Verkehrsmitteln zu reduzieren und die Umweltbelastung zu verringern.
20.5234;https://grosserrat.bs.ch/dokumente/100392/000000392066.pdf;000000392066.pdf;Es besteht die Möglichkeit, temporäre Maßnahmen zur Förderung des Fahrradverkehrs und der Fußgänger zu ergreifen, wie die Schaffung von temporären Fahrradstraßen, Pop-up-Radwegen und Fußgängerzonen. Diese Maßnahmen können durch die Umwandlung von Autospuren oder Parkplätzen umgesetzt werden. Dadurch können Grünflächen erweitert und verbesserte Überquerungshilfen geschaffen werden.
20.5233;https://grosserrat.bs.ch/dokumente/100392/000000392065.pdf;000000392065.pdf;Die Coronakrise hat negative Auswirkungen auf den Lehrstellenmarkt, mit einem prognostizierten Rückgang von bis zu 20'000 Lehrverträgen in den nächsten fünf Jahren. Die Kantone stehen vor der Herausforderung, Jugendlichen berufliche Perspektiven zu bieten und die Berufsbildung attraktiv zu halten. Eine Taskforce soll Maßnahmen erarbeiten, um die negativen Auswirkungen abzumildern und Anreize für Unternehmen zu schaffen, Lehrstellen anzubieten oder zu schaffen.
20.5222;https://grosserrat.bs.ch/dokumente/100392/000000392046.pdf;000000392046.pdf;"Der Kanton Basel-Stadt hat sich verpflichtet, bestimmte Leistungen zur Erhaltung und Förderung der Biodiversität zu erbringen. Es gibt Daten über den Zustand der Arten und Lebensräume im Kanton, aber Informationen über den finanziellen Einsatz von Bund und Kanton sind schwer zugänglich. Der Regierungsrat wird gebeten, Fragen zu diesem Thema zu beantworten. Der Bund hat dem Kanton Basel-Stadt finanzielle Rahmenvorgaben für die Bereiche ""Ausgleich"", ""Revitalisierung"" und ""Waldbiodiversität"" gemacht. Der Kanton Basel-Stadt hat ein Gesuch um finanzielle Unterstützung in diesen Bereichen eingereicht und der Bund hat die Investitionen des Kantons Basel-Stadt während der Programmperiode finanziell unterstützt. Im Rahmen der NFA-Programmvereinbarungen 2020-2024 gelten ähnliche Fragen für die Bereiche ""Naturschutz"", ""Revitalisierung"" und ""Waldbiodiversität""."
20.5221;https://grosserrat.bs.ch/dokumente/100392/000000392045.pdf;000000392045.pdf;Es wird nach Maßnahmen zum Schutz und zur Förderung der Biodiversität im Kanton Basel-Stadt gefragt. Es werden Informationen zu den Vollzeitstellen und dem Bedarf an zusätzlichen Stellen für den Naturschutz im Kanton Basel-Stadt erbeten, um den finanziellen und personellen Bedarf für den Naturschutz zu ermitteln und gezielte Maßnahmen zur Erhaltung und Förderung der Biodiversität planen zu können. Es wird auch nach dem Bedarf an finanziellen Mitteln für die Umsetzung des NHG und die Pflege und Sanierung von Biotopen gefragt.
20.5218;https://grosserrat.bs.ch/dokumente/100392/000000392000.pdf;000000392000.pdf;Die Corona-Krise hat die Bildungschancen vieler Schülerinnen und Schüler beeinträchtigt. Um Lernrückstände aufzuholen und individuelle Nachteile zu vermeiden, fordern die Unterzeichnenden zusätzliche Ressourcen für die Zeit nach den Sommerferien. Diese sollen unter anderem für gezielte Fördermaßnahmen, berufliche Orientierung und Bewerbungsvorbereitung sowie Methodenerwerb für selbständiges Lernen bereitgestellt werden.
20.5217;https://grosserrat.bs.ch/dokumente/100391/000000391998.pdf;000000391998.pdf;Die Kulturszene ist in der Corona-Krise auf professionelle Online-Plattformen angewiesen, um ihre Arbeit zu präsentieren und finanzielle Unterstützung zu erhalten. Die Regierung soll diese Plattformen prüfen, finanzieren und bewerben, um die Kulturschaffenden zu unterstützen. Lisa Mathys, Sebastian Kölliker, Kerstin Wenk, Jo Vergeat, Claudio Miozzari, Christian C. Moesch, Esther Keller und Alexandra Dill sind dafür verantwortlich.
20.5215;https://grosserrat.bs.ch/dokumente/100391/000000391995.pdf;000000391995.pdf;Um die Rezession zu bekämpfen, schlagen Unterzeichnende vor, 200 Millionen Franken aus dem Überschuss der Kantonsrechnung 2019 und der Ausschüttung der Schweizerischen Nationalbank für ein Konjunkturprogramm einzusetzen. Dieses Programm soll die Wirtschaft ankurbeln und gleichzeitig den Klimaschutz fördern. Konkrete Maßnahmen könnten die Verbesserung des Stadtklimas, der Ausbau von Fotovoltaik-Anlagen und die Förderung der energetischen Sanierung von Häusern sein.
20.5209;https://grosserrat.bs.ch/dokumente/100391/000000391975.pdf;000000391975.pdf;In Deutschland, Österreich und Frankreich wurden rechtsextreme Netzwerke und rassistische Tendenzen innerhalb von Militär, Geheimdiensten und Polizei aufgedeckt. Auch im Kanton Bern gab es Fälle von Mitarbeitenden mit rassistischen Äußerungen, für die personalrechtliche Maßnahmen ergriffen wurden. Es gibt auch Hinweise auf solches Gedankengut bei Basler Kantonspolizisten, einschließlich eines Mitarbeiters, der wegen Rassendiskriminierung verurteilt wurde. Der Regierungsrat wird gebeten, Fragen zu beantworten.
20.5207;https://grosserrat.bs.ch/dokumente/100391/000000391973.pdf;000000391973.pdf;Es wird gefragt, ob staatlich finanzierte Kulturinstitutionen Kurzarbeit angemeldet haben und dadurch weniger Subventionen beanspruchen. Es wird auch gefragt, ob Institutionen durch die Kombination von Kurzarbeit und Subventionen finanziell von der Krise profitieren könnten. Weiterhin wird nach den Vergabungen durch den Swisslos-Fonds Basel-Stadt seit Februar 2020 im Vergleich zum Vorjahr gefragt und ob Gelder aufgrund der aktuellen Situation nicht beansprucht werden. Falls ja, wird gefragt, ob die Regierung bereit ist, diese Gelder zurückzustellen und im nächsten Jahr Veranstaltungen mit Nachwuchskünstlern zu ermöglichen. Falls nein, wird gefragt, ob die Regierung im kommenden Jahr zusätzliche Unterstützung für die Nachwuchsförderung leisten und Veranstalter unterstützen wird, die Plattformen für nicht rentable Events bieten.
20.5205;https://grosserrat.bs.ch/dokumente/100391/000000391971.pdf;000000391971.pdf;Die Interpellation Nr. 66 fordert die Schaffung einer temporären Veloroute im Bereich Bäumleingasse/Freie Strasse/Streitgasse aufgrund des gestiegenen Fahrradverkehrs während der Corona-Pandemie. Die Sperrung des St. Alban-Grabens führt zu Verkehrsproblemen, da der Verkehr aus dem Kleinbasel umgeleitet wird. Es wird diskutiert, ob eine alternative Veloroute eingerichtet und die Zufahrt für Velofahrer während der Zulieferzeiten erlaubt werden kann.
20.5198;https://grosserrat.bs.ch/dokumente/100391/000000391965.pdf;000000391965.pdf;Die Basler Verkehrsbehörden müssen dringend Maßnahmen ergreifen, um die Probleme der Tram 3 zu lösen. Die geplante Beseitigung des Eigentrassees in Birsfelden und die Rückstufung in der Zürcherstrasse führen zu Verspätungen und Umwegen. Es werden verschiedene Lösungsmöglichkeiten wie eine Wendeschlaufe oder Blockumfahrungen vorgeschlagen, um die Fahrplanstabilität zu verbessern und den Fahrgästen aus dem Raum Redingstrasse einen bequemen Heimweg zu ermöglichen. Es werden Fragen zur Machbarkeit, den Kosten und dem Nutzen dieser Maßnahmen gestellt.
20.5195;https://grosserrat.bs.ch/dokumente/100391/000000391955.pdf;000000391955.pdf;Nach dem Attentat im Ratssaal des Zuger Kantonsrates im Jahr 2001 wurden die Sicherheitsvorkehrungen für Parlamentssitzungen in verschiedenen Kantonen verstärkt. Auch in Basel besteht das Risiko von Gewalttaten durch geistig Verwirrte, insbesondere während der Corona-Grossratssitzungen in der Messe Basel. Es wird die Frage aufgeworfen, ob ein Attentat wie in Zug auch in Basel möglich wäre und ob es ein Sicherheitskonzept für den Grossratssaal gibt. Es wird zudem nach der Eingreifreserve der Kantonspolizei oder von Dritten gefragt und ob der Zutritt für Unbefugte während Grossratssitzungen zu einfach ist.
20.519;https://grosserrat.bs.ch/dokumente/100391/000000391919.pdf;000000391919.pdf;Die Post plant, Partnerschaften mit Behörden und Dienstleistungsunternehmen einzugehen, um die Hauptpost am aktuellen Standort zu erhalten. Dadurch könnten verschiedene Institutionen mit Publikumsverkehr ihre Geschäftsaktivitäten steigern und die Hauptpost würde weiterhin für Innerstadtfirmen und Privatpersonen wichtig bleiben. Der Regierungsrat wird gebeten, Gespräche mit der Post über mögliche Partnerschaften zu führen und alternative Möglichkeiten zur Erhaltung der Hauptpost zu prüfen.
20.5188;https://grosserrat.bs.ch/dokumente/100391/000000391887.pdf;000000391887.pdf;Die Stadtgärtnerei in Riehen plant, Rehe auf dem Friedhof Hörnli abzuschießen, da diese Schäden an den Gräbern verursachen. Die Gemeinde benötigt eine Abschussbewilligung vom Kanton Basel-Stadt und fragt nach Informationen zum Bestand der Rehe, der Anzahl der zu bewilligenden Abschüsse, der optimalen Anzahl von Rehen im Gebiet, den Schäden und den bisherigen Maßnahmen zur Schadensminimierung. Es wird auch nach alternativen Maßnahmen zur Abschussgenehmigung gefragt.
20.5184;https://grosserrat.bs.ch/dokumente/100391/000000391883.pdf;000000391883.pdf;Die Stadt plant den Bau von Fahrradschnellwegen, die vom restlichen Verkehr getrennt sind und eine gute Anbindung an bestehende Fahrradwege und öffentliche Verkehrsmittel bieten. Diese sollen eine schnelle und sichere Fahrt für Pendler und andere Fahrradfahrer ermöglichen und den motorisierten Verkehr entlasten. Ähnliche Projekte gibt es bereits in den Nachbarkantonen Basel-Landschaft und Landkreis Lörrach, daher ist eine regionale Planung und Koordination wichtig. Der Regierungsrat wird aufgefordert, die Umsetzung eines Fahrradschnellweg-Netzes zu prüfen und über die regionale Koordination zu berichten.
20.5174;https://grosserrat.bs.ch/dokumente/100391/000000391869.pdf;000000391869.pdf;"Es wurde eine Interpellation eingereicht, um den aktuellen Stand des Masterplans ""Campus Gesundheit"" und insbesondere den Neubau des Klinikums 2 zu erfragen. Der Neubau verzögert sich aufgrund der neuen Eignerstrategie des Kantons Basel-Stadt für das Universitätsspital Basel. Es ist unklar, welche Punkte der Strategie zu den Verzögerungen führen und wie schnell diese Fragen geklärt werden können."
20.5171;https://grosserrat.bs.ch/dokumente/100391/000000391863.pdf;000000391863.pdf;Die Interpellation Nr. 55 vom Mai 2020 befasst sich mit dem digitalen Schulunterricht und stellt fest, dass die digitale Kommunikation zwischen Lehrern und Schülern positive Auswirkungen hat. Es wird kritisiert, dass der digitale Unterricht oft unvorbereitet und ohne angemessene Einführung stattfindet und dass ungeeignete Online-Tools verwendet werden. Die Interpellation fragt, was die Regierung tut, um solche Entwicklungen zu verhindern und Sicherheitslücken zu schließen, und wie die Lehrer informiert wurden. Es werden auch Fragen zur Sicherheit und pädagogischen Prüfung von Systemen und Apps gestellt und nach Unterstützung für Lehrkräfte gefragt.
20.5166;https://grosserrat.bs.ch/dokumente/100391/000000391840.pdf;000000391840.pdf;Die Covid19-Pandemie hat zu einem Anstieg des Veloverkehrs geführt, mit einer Zunahme von bis zu 200 Prozent. Die Schadstoffbelastung hat abgenommen. Um den Wechsel zum Velo zu fördern und Veloläden zu unterstützen, könnte eine Subvention von 100 Franken für Fahrradreparaturen in Betracht gezogen werden. Die französische Regierung hat bereits ähnliche Maßnahmen angekündigt. Der Regierungsrat überlegt, ob die 100 Franken direkt mit den Fachgeschäften abgerechnet werden können, anstatt Gutscheine zu verteilen.
20.5151;https://grosserrat.bs.ch/dokumente/100391/000000391768.pdf;000000391768.pdf;Die Basler Verkehrsbetriebe haben trotz vorhandener Überstunden Kurzarbeit beantragt, was rechtlich fragwürdig ist und die öffentlichen Kassen belastet. Dies könnte das Ansehen der BVB in der Öffentlichkeit und beim Personal beeinträchtigen. Es wird gefragt, wie der Regierungsrat das Vorgehen der BVB beurteilt, ob Entlassungen drohen, ob die Reputation gefährdet ist und ob der Regierungsrat Einfluss nehmen kann, um die Kurzarbeit zu verhindern.
20.5142;https://grosserrat.bs.ch/dokumente/100391/000000391747.pdf;000000391747.pdf;Der Regierungsrat des Kantons Basel-Stadt wird gebeten, beim Bundesrat zu intervenieren, um die Öffnung aller Läden ab 27. April 2020 zu erwirken, die ein Schutzkonzept vorweisen können. Es wird auch gefordert, dass gastgewerbliche Betriebe schrittweise wieder öffnen dürfen, wenn entsprechende Schutzkonzepte vorhanden sind. Zudem soll der Regierungsrat beim Bundesrat intervenieren, um eine frühere Öffnung der Zoologischen Gärten zu erreichen. Es wird die Frage gestellt, ob der Regierungsrat bereit ist, das Rechtsgleichheitsgebot zu beachten und unter Einhaltung der Schutzmaßnahmen Läden und den Zolli zu öffnen.
20.5141;https://grosserrat.bs.ch/dokumente/100391/000000391746.pdf;000000391746.pdf;Der Interpellant fordert eine schnellere Bearbeitung von Anträgen und Gesuchen zur Unterstützung von Corona-Betroffenen. Es gibt eine hohe Anzahl von Anträgen, auf die der Kanton personell und strukturell nicht vorbereitet ist. Der Interpellant fordert den Regierungsrat auf, die hohe Anzahl an Anträgen und Gesuchen schnell zu bearbeiten und die Entscheidungen den Betroffenen mitzuteilen.
20.5137;https://grosserrat.bs.ch/dokumente/100391/000000391742.pdf;000000391742.pdf;Die Interpellation Nr. 41 fordert Maßnahmen zur Abmilderung der wirtschaftlichen Auswirkungen der Corona-Krise auf Unternehmen, Selbstständige und Arbeitnehmer. Insbesondere Branchen wie das Gastgewerbe mit niedrigen Löhnen und prekären Beschäftigungsverhältnissen sind stark betroffen. Um die Kaufkraft der Betroffenen zu stärken, wird vorgeschlagen, die Finanzierung analog zum Arbeitsrappen zu gestalten und die Lohnfortzahlung auf 100% aufzustocken.
20.5135;https://grosserrat.bs.ch/dokumente/100391/000000391740.pdf;000000391740.pdf;Der Interpellant schlägt vor, dass der Kanton Basel-Stadt jedem Einwohner einen Voucher gibt, der bis Ende 2020 bei lokalen Unternehmen eingelöst werden muss. Der Wert der eingelösten Voucher könnte von den Unternehmen zurückgefordert werden. Der Interpellant fragt den Regierungsrat, ob er sich eine solche Maßnahme zur Förderung der Kaufkraft vorstellen kann und welche Rahmenbedingungen dafür erforderlich wären. Er fragt auch, wie sich eine einmalige Ausgabe von 60-100 Millionen auf den Haushalt auswirken würde.
20.5134;https://grosserrat.bs.ch/dokumente/100391/000000391739.pdf;000000391739.pdf;Die CVP Basel-Stadt dankt den Akteuren für ihren Beitrag während der COVID-19-Krise und vermeidet eine Überlastung des Gesundheitswesens. Die Spitäler haben erhebliche finanzielle Zusatzkosten gehabt und sollten für ihre außerordentlichen Leistungen entschädigt werden. Der Regierungsrat wird um Antworten auf Fragen zur Organisation der Fallverteilung, den Beiträgen der Spitäler, der Entschädigung der Zusatzkosten und den zu erwartenden Kostenfolgen gebeten.
20.5131;https://grosserrat.bs.ch/dokumente/100391/000000391735.pdf;000000391735.pdf;Der Text behandelt die Frage der Auslagerung des Reinigungspersonals und des Hausdienstes in der UPKE. Es wird gefragt, ob der Regierungsrat einer solchen Auslagerung zugestimmt hat und ob dies eine Verletzung des ÖSpG darstellt. Es wird auch diskutiert, welche Gesetzesanpassungen notwendig wären, um solche Auslagerungen zu regeln. Falls der Hausdienst nicht ausgelagert wird, wird gefragt, ob das ÖSpG trotzdem gilt und ob die UPK in Zukunft eine Auslagerung beim Regierungsrat beantragen muss. Es wird auch nach dem Zeitpunkt der Information des Personals über die interne Beibehaltung des Hausdienstes gefragt.
20.5128;https://grosserrat.bs.ch/dokumente/100391/000000391732.pdf;000000391732.pdf;Die Medien berichten über eine mögliche Verschiebung der Wahlen in der Schweiz aufgrund der Corona-Maßnahmen. Die politische Kultur in der Schweiz lebt vom direkten Austausch, daher muss abgewogen werden, ob die Einschränkungen der politischen Prozesse eine Verschiebung rechtfertigen würden. Die Interpellantin stellt verschiedene Fragen an die Basler Regierung, wie zum Beispiel ob alternative Versammlungsformen gefunden werden können und ob der Regierungsrat bereit wäre, den Versand von Wahlwerbung zu organisieren oder finanziell zu unterstützen.
20.5125;https://grosserrat.bs.ch/dokumente/100391/000000391714.pdf;000000391714.pdf;Im Basler Bundesasyllager Bässlergut werden die Abstandsvorschriften des Bundesamts für Gesundheit nicht eingehalten und mehrere Personen haben sich mit dem Corona-Virus infiziert. Es gibt keine Quarantäne für die betreuten Minderjährigen und es ist unklar, ob die Basler Behörden die Einhaltung der Corona-Weisungen kontrollieren. Die Geflüchteten sind von sicheren Unterkünften ausgeschlossen und es gibt keine Kontrollen, obwohl das SEM falsche Beteuerungen abgegeben hat. Der Regierungsrat wird um Beantwortung von Fragen zur Kontrolle der Einhaltung der BAG-Weisungen, Lösungen für gefährdete Geflüchtete, Absprachen zwischen SEM und Gesundheitsdepartement, Kompetenzen zur Schließung von Einrichtungen und Hilfe für den Bund gebeten.
20.5111;https://grosserrat.bs.ch/dokumente/100391/000000391614.pdf;000000391614.pdf;Der Regierungsrat des Kantons Basel-Stadt plant, die Standortattraktivität für Unternehmen im Finanzdienstleistungsbereich zu erhöhen, um die Abhängigkeit von der Life Sciences-Branche zu verringern. Mit der Annahme der Steuervorlage 17 verfügt Basel-Stadt bereits über attraktive Gewinnsteuersätze für Dienstleistungsfirmen im Finanzbereich. Der Regierungsrat prüft nun, wie die Förderung und Ansiedlung von Unternehmen aus dem Finanzdienstleistungsbereich weiter verstärkt werden kann.
20.511;https://grosserrat.bs.ch/dokumente/100391/000000391613.pdf;000000391613.pdf;Seit 2010 wurden Basler Sportvereine finanziell unterstützt, um die Jugendsportförderung zu fördern. Diese Subvention wurde ab 2019 gestrichen, da die Reserven im Swisslos-Sportfonds gesunken sind. Der Grosse Rat hat jedoch zusätzliche Mittel für internationale Sport-Grossanlässe bewilligt, um den Swisslos-Sportfonds zu entlasten. Die Unterzeichnenden bitten den Regierungsrat zu prüfen, ob die Kürzung der Breitensportförderung für Juniorinnen und Junioren rückgängig gemacht werden kann.
20.5094;https://grosserrat.bs.ch/dokumente/100391/000000391587.pdf;000000391587.pdf;Die Interpellation Nr. 24 fordert eine Änderung der Zulassungsbedingungen an Schweizer Universitäten, da viele Schülerinnen und Schüler aufgrund der geänderten Bedingungen nicht mehr zugelassen werden. Es wird gefragt, welche Maßnahmen der Regierungsrat plant, um den betroffenen Schülern alternative Ausbildungs- und Studienmöglichkeiten aufzuzeigen und sicherzustellen, dass solche kurzfristigen Änderungen in Zukunft vermieden werden. Es wird auch gefragt, ob die Regierung bereit ist, mit der Universität Basel zusammenzuarbeiten, um eine flexible Aufnahmepraxis für Bewerberinnen und Bewerber mit dem erwähnten Abschluss und Wohnsitz in der Schweiz zu ermöglichen.
20.509;https://grosserrat.bs.ch/dokumente/100391/000000391583.pdf;000000391583.pdf;Die Interpellation Nr. 20 befasst sich mit dem Notvorrat für die baselstädtische Bevölkerung angesichts des Coronavirus. Es wird festgestellt, dass die Bevölkerung derzeit Hamsterkäufe tätigt und Schutzmaterial wie Desinfektionsmittel und Masken ausverkauft sind. Die Interpellantin fordert, dass die Behörden über ausreichend Schutzmaterial verfügen und die Bevölkerung darüber informieren.
20.5089;https://grosserrat.bs.ch/dokumente/100391/000000391582.pdf;000000391582.pdf;Die wirtschaftlichen Auswirkungen des Coronavirus führen zu Umsatzeinbußen in verschiedenen Branchen, insbesondere in der Gastronomie, Hotellerie und Veranstaltungsbranche. Unternehmen müssen vermehrt auf Kurzarbeit zurückgreifen, um ihre Existenz zu sichern. Der Interpellant fragt den Regierungsrat, ob er einen runden Tisch zur Lösungsfindung für betroffene Firmen und Branchen in Betracht zieht und welche Entlastungsmassnahmen der Kanton ergreifen kann.
20.5087;https://grosserrat.bs.ch/dokumente/100391/000000391579.pdf;000000391579.pdf;Die Stadt Utrecht hat 316 Bushaltestellen mit begrünten Dächern eingerichtet, um die Biodiversität zu fördern und den Bienen Lebensräume zu bieten. Diese Maßnahme reinigt auch die Luft und nimmt Regenwasser auf. Die Unterzeichnende bittet den Regierungsrat um Informationen zu den Kosten für die Einrichtung und Pflege solcher Dächer und ob er bereit ist, sich für eine Begrünung der Bus- und Tramwartehallen einzusetzen.
20.508;https://grosserrat.bs.ch/dokumente/100391/000000391573.pdf;000000391573.pdf;Die Topverdienersteuer wurde von der Stimmbevölkerung angenommen, was zu Bedenken über den Verlust von gutverdienenden Steuerzahlern führt. Roche-CEO Severin Schwan gibt an, dass einige gutverdienende Roche-Mitarbeiter aufgrund der Steuer in andere Kantone ziehen oder dies in Betracht ziehen würden. Es werden Informationen über die Auswirkungen der Steuererhöhung angefordert, einschließlich der Anzahl der betroffenen Personen und der Veränderungen im Laufe der Zeit. Die Regierung wird gebeten, ihre Befürchtungen bezüglich des Steuersubstrat-Abzugs zu bestätigen oder zu widerlegen.
20.5081;https://grosserrat.bs.ch/dokumente/100391/000000391572.pdf;000000391572.pdf;Die Interpellation Nr. 15 bezieht sich auf die unhygienischen Zustände in der Markthalle, wie sie in einem Bericht der Basler Zeitung beschrieben wurden. Es wurden unter anderem schlecht gesäuberte Abzugshauben und verschmutzte Arbeitsflächen bemängelt. Der Interpellant bittet den Regierungsrat um Antworten auf Fragen bezüglich der Kontrollen, der Einhaltung von Vorgaben und den niedrigeren Hygieneanforderungen in der Markthalle im Vergleich zu Großbetrieben. Außerdem wird die Frage gestellt, ob es im Kanton weitere Beispiele für permanente Betriebe gibt, die als Kleinbetriebe behandelt werden, und ob die lebensmittel- und hygienerechtlichen Bedingungen bei Food Trucks und anderen Kleinangeboten immer eingehalten werden.
20.5079;https://grosserrat.bs.ch/dokumente/100391/000000391515.pdf;000000391515.pdf;Die Anzugstellenden fordern den Regierungsrat auf, zu prüfen und zu berichten, ob die Departemente, ihre Organe und Institutionen den Schwerpunkt auf den Onlineversand legen können, um den Papierdruck und den Postversand zu reduzieren. Außerdem soll geprüft werden, ob die Datenbanksysteme optimiert werden können, um Mehrfachversände zu vermeiden. Es soll auch geprüft werden, ob private Institutionen, die öffentliche Aufgaben erfüllen, ermutigt werden können, vermehrt digitale Versande zu nutzen.
20.5078;https://grosserrat.bs.ch/dokumente/100391/000000391514.pdf;000000391514.pdf;"Im Grossen Rat soll vermehrt auf E-Paper und Onlineversand gesetzt werden, um die Papierverschwendung zu reduzieren. Das neue System ""Pixas"" soll das papierlose Parlament fördern. Das Ratsbüro soll prüfen, ob zukünftig nur noch papierloser Versand für neu gewählte oder nachrückende Ratsmitglieder angeboten werden kann."
20.5073;https://grosserrat.bs.ch/dokumente/100391/000000391509.pdf;000000391509.pdf;"Die Speicherung und Verwendung persönlicher Daten ist ein wichtiger Schritt, um das Vertrauen in die Digitalisierung zu stärken. Das ""Reversed Big Brother Principle"" ermöglicht es den Bürgern, die Kontrolle über ihre Daten zu behalten und deren Nutzung nachzuvollziehen. Dieses Prinzip sollte auch in anderen Ländern übernommen werden, um mehr Transparenz und Vertrauen zu schaffen."
